SHA code,SHA name,PCT code,PCT name,Practice code,Practice name,IMD 2010
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83019,THE LONG BUCKBY PRACTICE,9.17
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83020,RILLWOOD MEDICAL CENTRE,31.26
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83021,DR ASPINALL & PARTNERS,13.65
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83022,TOWCESTER MEDICAL CENTRE,7.91
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83023,OUNDLE,8.01
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83024,DR HANSPAUL & PARTNERS,17.67
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83025,THE MOUNTS MEDICAL CENTRE,28.59
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83026,DR KOWNACKI & PARTNERS,24.43
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83027,LANGHAM PLACE SURGERY,25.42
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83028,DR BEVAN & PARTNERS,16.44
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83029,ABINGTON PARK SURGERY,20.41
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83030,THE COTTONS MEDICAL CENTRE,11.70
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83031,BYFIELD MEDICAL CENTRE,9.20
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83032,ABBEY HOUSE MEDICAL PRACTICE,17.03
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83033,MOLLA & KESANI,27.21
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83035,KINGSTHORPE MEDICAL CTR.,21.79
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83036,LINDEN AVENUE MEDICAL CENTRE,19.02
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83037,DR SPENCER & PARTNERS,13.06
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83039,DR FITTON & PARTNERS,19.21
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83040,WOODVIEW MEDICAL CENTRE,27.66
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83041,HARLESTONE ROAD SURGERY,19.07
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83042,PARK AVENUE MEDICAL CTR.,21.66
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83043,ABINGTON HEALTH COMPLEX,21.58
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83044,DR HOGG & PARTNERS,15.54
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83047,ABBEY MEDICAL PRACTICE,22.44
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83048,BROOK MEDICAL CENTRE,27.36
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83049,WASHINGTON HOUSE SURGERY,6.79
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83050,THE CRESCENT MEDICAL CTR.,21.52
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83051,WEAVERS MEDICAL,20.48
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83052,DR HILLIER AND PARTNERS,6.24
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83053,CRICK MEDICAL PRACTICE,7.64
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83055,WOOTTON MEDICAL CENTRE,10.23
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83056,COUNTY SURGERY,22.23
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83058,CLARENCE AVENUE SURGERY,19.92
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83059,DR KHALID & PARTNERS,30.99
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83064,THE SAXON SPIRES PRACTICE,7.72
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83065,DR COTTERELL & PARTNERS,9.30
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83066,GREENS NORTON & WEEDON MEDICAL PRACTICE,8.92
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83068,DENTON VILLAGE SURGERY,7.89
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83069,DR NANDAKUMAR & PARTNER,11.92
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83070,BUGBROOKE SURGERY,9.77
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83074,LINGS BROOK PRACTICE,29.63
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83076,HASSAN & DOGRA,27.24
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83077,GREENVIEW SURGERY,21.01
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83079,DR MARATHE & PARTNER,10.39
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83080,HIGHAM FERRERS SURGERY,11.75
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83081,DR SEGAREN,17.38
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83601,DR BLACKMAN,10.30
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83607,DR SUMIRA,24.65
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83610,DANES CAMP SURGERY,6.26
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83614,DR KUMAR & PARTNER STUDFALL MEDICAL CTR,26.57
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83616,MIDLAND ROAD SURGERY,9.18
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83618,DRS LAKHA & ABBAS,27.95
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83619,PENVALE PARK MEDICAL CTR,9.10
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83620,THE BROOK HEALTH CENTRE,7.87
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83621,MAPLE ACCESS PARTNERSHIP LLP,33.35
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83622,DR HARRIS,20.64
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,K83625,DR OLIVER DK,8.69
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,Y00028,KINGS HEATH HEALTH CARE CENTRE,43.12
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,Y00399,DR PASQUALI,14.90
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,Y01139,DR DATTA & PARTNERS,26.95
Q33,East Midlands Strategic Health Authority,5PD,Northamptonshire Teaching,Y02424,LAKESIDE PLUS LIMITED,28.27
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81003,THE HEALTH CENTRE,22.99
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81009,GOLDEN VALLEY PRACTICE,18.61
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81012,ST.KATHERINES SURGERY,14.05
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81013,KING STREET SURGERY,17.46
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81014,GREYFRIARS SURGERY,19.90
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81016,THE MARCHES SURGERY,21.79
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81018,WEOBLEY SURGERY,17.80
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81023,SARUM HOUSE SURGERY,18.63
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81024,MUCH BIRCH SURGERY,16.90
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81026,MOORFIELD HOUSE SURGERY,20.24
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81032,CANTILUPE SURGERY,16.34
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81043,THE MORTIMER MEDICAL PRAC,17.65
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81044,ALTON STREET SURGERY,16.69
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81048,NUNWELL SURGERY,18.20
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81054,THE MEADS KINGTON,18.20
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81061,PENDEEN SURGERY,16.11
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81066,WARGRAVE HOUSE SURGERY,18.25
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81067,THE SURGERY KINGSTONE,18.17
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81076,COLWALL SURGERY,11.18
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81080,QUAY HOUSE MEDICAL CENTRE,16.65
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81093,BELMONT MEDICAL CENTRE,23.27
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81600,CRADLEY SURGERY,13.35
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81604,FOWNHOPE MEDICAL CENTRE,15.47
Q34,West Midlands Strategic Health Authority,5CN,Herefordshire,M81621,LEDBURY MARKET SURGERY,13.87
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M81062,FRANKLEY HEALTH CENTRE,46.59
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85003,M M P SOUTH BIRMINGHAM,33.40
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85006,GREEN RIDGE SURGERY,38.61
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85007,WEST HEATH SURGERY,36.43
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85018,YARDLEY WOOD HEALTH CENTRE,32.48
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85021,MOSELEY MEDICAL CENTRE,36.54
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85023,MILLENNIUM MEDICAL CENTRE,41.67
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85025,BATH ROW MEDICAL PRACTICE,42.64
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85027,LEACH HEATH MEDICAL CENTRE,28.80
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85028,LORDSWOOD HOUSE GROUP MEDICAL PRACTICE,27.17
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85029,GRANTON MEDICAL CENTRE,23.54
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85030,NORTHFIELD HEALTH CENTRE F,33.98
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85035,WOODGATE VALLEY HEALTH CENTRE,39.48
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85036,DUDLEY PARK MEDICAL CENTRE,33.92
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85037,KINGSFIELD MEDICAL CENTRE,22.84
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85041,BOURNBROOK VARSITY MEDICAL CENTRE,20.04
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85042,SELLY PARK SURGERY,20.83
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85043,HAWKESLEY MEDICAL PRACTICE,48.58
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85045,SOUTH DOC LTD,43.41
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85047,WOODLAND ROAD SURGERY,29.68
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85052,NORTHFIELD HEALTH CENTRE Z,34.20
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85055,SELLY OAK HEALTH CENTRE,23.98
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85056,WEOLEY PARK SURGERY,33.33
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85058,HARBORNE MEDICAL PRACTICE,22.83
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85059,MAYPOLE HEALTH CENTRE A,36.27
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85062,SHENLEY GREEN SURGERY,31.48
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85071,WYCHALL LANE SURGERY,35.25
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85074,WAKE GREEN SURGERY,31.86
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85076,HOLLYMOOR MEDICAL CENTRE,33.08
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85077,NORTHWOOD MEDICAL CENTRE,19.01
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85084,THE WAND MEDICAL CENTRE,58.87
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85086,COFTON MEDICAL CENTRE,30.77
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85088,KARIS MEDICAL CENTRE,37.75
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85092,GOODREST CROFT SURGERY,36.99
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85117,BARTLEY GREEN MEDICAL PRACTICE,35.77
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85118,BALDWINS LANE SURGERY,15.59
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85124,BELLEVUE MEDICAL CENTRE,43.88
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85131,ASH TREE MEDICAL CENTRE,24.84
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85134,WEST HEATH PRIMARY C CTR,30.49
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85136,DRUIDS HEATH SURGERY,52.60
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85142,KEYNELL COVERT,36.31
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85143,JIGGINS LANE SURGERY,34.51
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85156,RIVERBROOK MEDICAL CENTRE,25.37
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85159,BUNBURY ROAD SURGERY,30.06
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85163,GRIFFINS BROOK MEDICAL CENTRE,29.49
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85167,UNIVERSITY MEDICAL PRACTICE,18.16
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85172,RIDGACRE HOUSE SURGERY,31.42
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85179,MAYPOLE HEALTH SURGERY Y,34.05
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85600,KINGS NORTON SURGERY,36.19
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85671,BOURNVILLE SURGERY,22.29
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85689,THE DOVECOTE SURGERY,19.40
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85693,FEATHERSTONE MEDICAL CENTRE,24.08
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85726,ALL SAINTS MEDICAL CENTRE,27.27
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85730,LEY HILL SURGERY,39.67
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85753,VICARAGE ROAD SURGERY,35.94
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85773,REABROOK SURGERY,30.96
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,M85782,UNIVERSITY SOUTHGATE PRACTICE,21.23
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,Y00075,GRANGE HILL SURGERY,34.40
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,Y00159,HALL GREEN HEALTH,30.74
Q34,West Midlands Strategic Health Authority,5M1,South Birmingham,Y02571,POPLAR PRIMARY CARE CENTRE,28.37
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82002,MYTTON OAK MEDICAL PRACT.,12.99
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82004,BRIDGNORTH MEDICAL PRACTICE,13.85
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82005,PLAS FFYNNON MEDICAL CTRE,17.80
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82006,RIVERSIDE MED.PRACTICE,21.02
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82008,CHURCH STRETTON MEDICAL CENTRE,12.10
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82010,MARKET DRAYTON MEDICAL PRACTICE,17.14
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82011,SHAWBURY MEDICAL PRACTICE,14.22
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82013,WESTBURY MEDICAL CENTRE,17.40
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82014,STATION DRIVE SURGERY,18.20
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82015,CAE GLAS SURGERY,17.19
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82016,RADBROOK GREEN SURGERY,12.40
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82017,CLIVE MEDICAL PRACTICE,13.65
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82018,BEECHES MEDICAL PRACTICE,10.48
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82019,MUCH WENLOCK PRACTICE,16.05
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82020,KNOCKIN MEDICAL CENTRE,14.62
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82021,ALBRIGHTON MEDICAL PRACT,9.45
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82022,THE CAXTON SURGERY,18.21
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82023,BASCHURCH SURGERY,12.29
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82024,BROWN CLEE MEDICAL CENTRE,17.99
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82025,ELLESMERE MEDICAL PRACTICE,16.13
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82026,WILLOW STREET MEDICAL CTR,17.10
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82030,PONTESBURY MEDICAL PRAC,14.29
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82031,HIGHLEY MEDICAL CENTRE,18.54
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82032,ALBERT ROAD MEDICAL CTR,22.97
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82033,BISHOPS CASTLE SURGERY,18.76
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82034,CLAREMONT BANK SURGERY,17.82
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82035,WEM MEDICAL PRACTICE,16.89
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82038,SHIFNAL MEDICAL PRACTICE,11.33
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82040,MARYSVILLE MEDICAL PRACT,18.66
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82041,CLEOBURY MORTIMER SURGERY,15.48
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82043,LUDLOW - PORTCULLIS,18.44
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82044,DODINGTON SURGERY,19.65
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82045,BRIDGEWATER SURGERY,20.16
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82046,CRAVEN ARMS SURGERY,20.07
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82047,MARDEN MEDICAL PRACTICE,15.79
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82048,BELVIDERE MEDICAL PRACT.,18.19
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82050,MOUNT PLEASANT MED.CTR.,24.43
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82051,BROSELEY MEDICAL PRACTICE,14.41
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82055,RICHMOND HOUSE SURGERY,20.08
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82058,HODNET MEDICAL PRACTICE,17.60
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82060,SOUTH HERMITAGE SURGERY,17.30
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82601,ALVELEY MEDICAL PRACTICE,10.92
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82604,WORTHEN MEDICAL PRACTICE,16.99
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,M82620,THE MEADOWS MEDICAL PRACTICE,18.65
Q34,West Midlands Strategic Health Authority,5M2,Shropshire County,Y02495,SHROPSHIRE WALK IN HEALTH CENTRE,21.68
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91003,SINA HEALTH CENTRE,25.23
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91004,ST PETER'S SURGERY,50.48
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91006,PANSARI SURGERY,28.28
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91007,ST JOHN'S MEDICAL CENTRE,22.31
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91008,LITTLE LONDON SURGERY,38.34
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91009,STREETS CORNER SURGERY,23.02
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91010,PORTLAND MEDICAL PRACTICE,15.00
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91011,THE LIMES MEDICAL CENTRE,25.29
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91013,LOCKFIELD SURGERY,35.98
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91014,BRACE STREET HEALTH CENTRE,42.79
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91015,LICHFIELD ST SURGERY,31.59
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91016,NEW INVENTION HEALTH CENTRE,27.24
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91017,NORTHGATE MEDICAL CENTRE,14.57
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91018,SADDLERS HEALTH CENTRE,38.93
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91019,RUSHALL MEDICAL CENTRE,23.57
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91020,SYCAMORE HOUSE MEDICAL CENTRE,17.61
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91021,LOCKSTOWN PRACTICE,34.29
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91022,HARDEN SURGERY,48.07
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91024,DR NAMBISAN SURGERY,20.50
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91025,DARLASTON HEALTH CENTRE-ANAND,39.41
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91026,DR SHAH SURGERY,39.90
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91028,BERKLEY PRACTICE,35.88
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91029,ABBEY SQUARE SURGERY,41.60
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91032,COLLINGWOOD FAMILY PRACTICE,16.54
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91033,WILLENHALL MEDICAL CENTRE-THOMAS,34.57
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91034,BLOXWICH MEDICAL PRACTICE,35.24
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91036,LEAMORE MEDICAL CENTRE,48.89
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91037,BLOXWICH MEDICAL PRACTICE,37.73
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91039,HIGH STREET SURGERY,21.08
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91602,KAHN'S MEDICAL CENTRE,44.79
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91604,FIELD ROAD SURGERY,41.39
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91605,WILLENHALL MEDICAL CENTRE-LOCUM GP,31.32
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91609,NEW ROAD MEDICAL CENTRE,27.71
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91610,FISHER STREET SURGERY,35.09
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91611,BEECHDALE CENTRE,48.68
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91612,ST MARY'S SURGERY,42.75
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91613,SAI MEDICAL CENTRE,44.02
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91614,STROUD PRACTICE,27.64
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91616,PLECK HEALTH CENTRE,43.27
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91619,BROADWAY MEDICAL CENTRE,28.18
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91621,PALFREY HEALTH CENTRE,44.27
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91623,LOWER FARM HEALTH CENTRE,25.20
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91624,MOXLEY MEDICAL CENTRE,40.86
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91625,DR VASUDEVAM-NAIR,43.18
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91626,HOLLAND PARK SURGERY,27.10
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91628,BRACE STREET HC- KUMAR,38.86
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91629,DR AS SURI'S PRACTICE,44.78
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91630,DR PANDIT SURGERY,34.28
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91637,BLACKWOOD HEALTH CENTRE,6.73
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91639,DR LATTHE,25.44
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91640,ROUGH HAY SURGERY,40.96
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91641,DR ALI SURGERY,40.15
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91642,DR NAJMI,21.37
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91643,KINGFISHER PRACTICE,31.06
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91647,PILLAI,41.05
Q34,West Midlands Strategic Health Authority,5M3,Walsall Teaching,M91650,ALL SAINTS SURGERY,35.04
